unknown_threshold,coverage,known_accuracy,overall_accuracy_with_unknown_as_incorrect,unknown_rate,method,split
0.05,1.0,0.9904761904761905,0.9904761904761905,0.0,hierarchical_classifier,val
0.1,1.0,0.9904761904761905,0.9904761904761905,0.0,hierarchical_classifier,val
0.15000000000000002,1.0,0.9904761904761905,0.9904761904761905,0.0,hierarchical_classifier,val
0.2,1.0,0.9904761904761905,0.9904761904761905,0.0,hierarchical_classifier,val
0.25,1.0,0.9904761904761905,0.9904761904761905,0.0,hierarchical_classifier,val
0.30000000000000004,1.0,0.9904761904761905,0.9904761904761905,0.0,hierarchical_classifier,val
0.35000000000000003,1.0,0.9904761904761905,0.9904761904761905,0.0,hierarchical_classifier,val
0.4,1.0,0.9904761904761905,0.9904761904761905,0.0,hierarchical_classifier,val
0.45,1.0,0.9904761904761905,0.9904761904761905,0.0,hierarchical_classifier,val
0.5,1.0,0.9904761904761905,0.9904761904761905,0.0,hierarchical_classifier,val
0.55,1.0,0.9904761904761905,0.9904761904761905,0.0,hierarchical_classifier,val
0.6000000000000001,0.9976190476190476,0.9928400954653938,0.9904761904761905,0.0023809523809523725,hierarchical_classifier,val
0.65,0.9976190476190476,0.9928400954653938,0.9904761904761905,0.0023809523809523725,hierarchical_classifier,val
0.7000000000000001,0.9976190476190476,0.9928400954653938,0.9904761904761905,0.0023809523809523725,hierarchical_classifier,val
0.75,0.9976190476190476,0.9928400954653938,0.9904761904761905,0.0023809523809523725,hierarchical_classifier,val
0.8,0.9976190476190476,0.9928400954653938,0.9904761904761905,0.0023809523809523725,hierarchical_classifier,val
0.8500000000000001,0.9952380952380953,0.9952153110047847,0.9904761904761905,0.004761904761904745,hierarchical_classifier,val
0.9,0.9857142857142858,1.0,0.9857142857142858,0.014285714285714235,hierarchical_classifier,val
0.9500000000000001,0.9785714285714285,1.0,0.9785714285714285,0.021428571428571463,hierarchical_classifier,val
1.0,0.002380952380952381,1.0,0.002380952380952381,0.9976190476190476,hierarchical_classifier,val
0.0,1.0,0.9952380952380953,0.9952380952380953,0.0,hierarchical_classifier,test
0.05,1.0,0.9952380952380953,0.9952380952380953,0.0,hierarchical_classifier,test
0.1,1.0,0.9952380952380953,0.9952380952380953,0.0,hierarchical_classifier,test
0.15000000000000002,1.0,0.9952380952380953,0.9952380952380953,0.0,hierarchical_classifier,test
0.2,1.0,0.9952380952380953,0.9952380952380953,0.0,hierarchical_classifier,test
0.25,1.0,0.9952380952380953,0.9952380952380953,0.0,hierarchical_classifier,test
0.30000000000000004,1.0,0.9952380952380953,0.9952380952380953,0.0,hierarchical_classifier,test
0.35000000000000003,1.0,0.9952380952380953,0.9952380952380953,0.0,hierarchical_classifier,test
0.4,1.0,0.9952380952380953,0.9952380952380953,0.0,hierarchical_classifier,test
0.45,1.0,0.9952380952380953,0.9952380952380953,0.0,hierarchical_classifier,test
0.5,1.0,0.9952380952380953,0.9952380952380953,0.0,hierarchical_classifier,test
0.55,1.0,0.9952380952380953,0.9952380952380953,0.0,hierarchical_classifier,test
0.6000000000000001,1.0,0.9952380952380953,0.9952380952380953,0.0,hierarchical_classifier,test
0.65,1.0,0.9952380952380953,0.9952380952380953,0.0,hierarchical_classifier,test
0.7000000000000001,0.9952380952380953,0.9976076555023924,0.9928571428571429,0.004761904761904745,hierarchical_classifier,test
0.75,0.9952380952380953,0.9976076555023924,0.9928571428571429,0.004761904761904745,hierarchical_classifier,test
0.8,0.9952380952380953,0.9976076555023924,0.9928571428571429,0.004761904761904745,hierarchical_classifier,test
0.8500000000000001,0.9952380952380953,0.9976076555023924,0.9928571428571429,0.004761904761904745,hierarchical_classifier,test
0.9,0.9928571428571429,0.9976019184652278,0.9904761904761905,0.0071428571428571175,hierarchical_classifier,test
0.9500000000000001,0.9809523809523809,0.9975728155339806,0.9785714285714285,0.01904761904761909,hierarchical_classifier,test
1.0,0.004761904761904762,1.0,0.004761904761904762,0.9952380952380953,hierarchical_classifier,test
